line	Chrs	start	end	TEcoverage	type	genome
1796	Chr13	108750000	108850000	0.1807100	conserved	A
1797	Chr13	109300000	109400000	0.6766600	conserved	A
1798	Chr13	111200000	111300000	0.4651900	conserved	A
1799	Chr13	111850000	111950000	0.6589500	conserved	A
1800	Chr13	112500000	112600000	0.5971400	conserved	A
1801	Chr13	113100000	113200000	0.7484500	specific	A
1802	Chr13	113350000	113450000	0.4747300	conserved	A
1803	Chr13	113700000	113800000	0.4837500	conserved	A
1804	Chr13	114550000	114650000	0.5542700	specific	A
1805	Chr13	115800000	115900000	0.4607800	specific	A
1806	Chr13	117300000	117400000	0.4378800	conserved	A
1807	Chr13	118150000	118250000	0.4417500	conserved	A
1808	Chr13	118700000	118800000	0.5204400	conserved	A
1809	Chr13	119400000	119500000	0.4770800	conserved	A
1810	Chr13	119600000	119700000	0.4430900	conserved	A
1811	Chr13	122550000	122650000	0.5199800	conserved	A
1812	Chr13	123000000	123100000	0.3529800	conserved	A
1813	Chr13	124850000	124950000	0.2283600	conserved	A
1814	Chr13	128100000	128200000	0.1740300	conserved	A
1815	Chr13	129450000	129550000	0.0895800	conserved	A
1816	Chr13	0	50000	0.7998400	specific	A
1817	Chr13	2250000	2350000	0.3303900	conserved	A
1818	Chr13	12850000	12950000	0.7671700	conserved	A
1819	Chr13	14050000	14150000	0.3969900	conserved	A
1820	Chr13	14700000	14800000	0.5552300	conserved	A
1821	Chr13	21250000	21350000	0.5752200	conserved	A
1822	Chr13	24000000	24100000	0.7151200	conserved	A
1823	Chr13	28450000	28550000	0.6768500	conserved	A
1824	Chr13	32250000	32350000	0.6812900	specific	A
1825	Chr13	35400000	35500000	0.8362200	conserved	A
1826	Chr13	40000000	40100000	0.6293600	conserved	A
1827	Chr13	43650000	43750000	0.8269200	conserved	A
1828	Chr13	46150000	46250000	0.6983200	specific	A
1829	Chr13	46400000	46500000	0.7562800	specific	A
1830	Chr13	52450000	52550000	0.8665100	conserved	A
1831	Chr13	60950000	61050000	0.7899200	specific	A
1832	Chr13	64900000	65000000	0.7624800	conserved	A
1833	Chr13	67250000	67350000	0.7964600	conserved	A
1834	Chr13	69100000	69200000	0.6965000	specific	A
1835	Chr13	77600000	77700000	0.7150600	specific	A
1836	Chr13	80350000	80450000	0.6456000	conserved	A
1837	Chr13	80750000	80850000	0.5325700	conserved	A
1838	Chr13	87300000	87400000	0.6623400	conserved	A
1839	Chr13	92150000	92250000	0.6963100	conserved	A
1840	Chr13	93350000	93450000	0.5500800	conserved	A
1841	Chr13	94900000	95000000	0.6615000	conserved	A
1842	Chr13	95450000	95550000	0.5906000	conserved	A
1843	Chr13	102650000	102750000	0.6904800	conserved	A
1844	Chr13	104600000	104700000	0.6722600	specific	A
1845	Chr13	107100000	107200000	0.4594700	conserved	A
1846	Chr13	107500000	107600000	0.4224400	conserved	A
1847	Chr13	107900000	108000000	0.6491900	conserved	A
1848	Chr13	108400000	108500000	0.4949300	specific	A
1849	Chr13	110000000	110100000	0.5054800	conserved	A
1850	Chr13	110500000	110600000	0.5102400	conserved	A
1851	Chr13	110900000	111000000	0.5196600	specific	A
1852	Chr13	120850000	120950000	0.6551300	conserved	A
1853	Chr13	121400000	121500000	0.3395300	conserved	A
1854	Chr13	122050000	122150000	0.4133300	conserved	A
1855	Chr13	123500000	123600000	0.2671500	conserved	A
1856	Chr13	125700000	125800000	0.2607200	conserved	A
1857	Chr13	126250000	126350000	0.7682500	specific	A
1858	Chr13	127150000	127250000	0.2765200	conserved	A
1859	Chr01	33500000	33600000	0.6251000	conserved	D
1860	Chr01	50300000	50400000	0.3309100	conserved	D
1861	Chr01	950000	1050000	0.1897200	conserved	D
1862	Chr01	7300000	7400000	0.6857800	conserved	D
1863	Chr01	11450000	11550000	0.7500200	conserved	D
1864	Chr01	13600000	13700000	0.5690100	conserved	D
1865	Chr01	14600000	14700000	0.6008000	conserved	D
1866	Chr01	15650000	15750000	0.6240000	conserved	D
1867	Chr01	17750000	17850000	0.6301400	specific	D
1868	Chr01	23050000	23150000	0.6637700	conserved	D
1869	Chr01	24050000	24150000	0.7263300	specific	D
1870	Chr01	34550000	34650000	0.5177600	conserved	D
1871	Chr01	46050000	46150000	0.4367700	conserved	D
1872	Chr01	48200000	48300000	0.5621800	conserved	D
1873	Chr01	1350000	1450000	0.3851900	conserved	D
1874	Chr01	2450000	2550000	0.4416100	conserved	D
1875	Chr01	3500000	3600000	0.6486700	conserved	D
1876	Chr01	4000000	4100000	0.4611200	conserved	D
1877	Chr01	4400000	4500000	0.7850600	conserved	D
1878	Chr01	5350000	5450000	0.3125600	conserved	D
1879	Chr01	5850000	5950000	0.2936000	conserved	D
1880	Chr01	7000000	7100000	0.4155500	conserved	D
1881	Chr01	7850000	7950000	0.5817100	conserved	D
1882	Chr01	8600000	8700000	0.5340200	conserved	D
1883	Chr01	9000000	9100000	0.4768700	conserved	D
1884	Chr01	9750000	9850000	0.3534700	specific	D
1885	Chr01	11050000	11150000	0.3058400	conserved	D
1886	Chr01	11850000	11950000	0.4372900	conserved	D
1887	Chr01	12400000	12500000	0.6494900	conserved	D
1888	Chr01	12800000	12900000	0.5107700	conserved	D
1889	Chr01	14100000	14200000	0.4714200	conserved	D
1890	Chr01	15300000	15400000	0.5349100	conserved	D
1891	Chr01	17150000	17250000	0.5616500	conserved	D
1892	Chr01	19250000	19350000	0.6082300	conserved	D
1893	Chr01	20000000	20100000	0.4744800	conserved	D
1894	Chr01	20250000	20350000	0.5183300	conserved	D
1895	Chr01	20800000	20900000	0.6138000	conserved	D
1896	Chr01	22200000	22300000	0.6328500	conserved	D
1897	Chr01	22500000	22600000	0.5990800	conserved	D
1898	Chr01	23450000	23550000	0.5876200	conserved	D
1899	Chr01	25000000	25100000	0.7198300	specific	D
1900	Chr01	25800000	25900000	0.5877000	conserved	D
1901	Chr01	27450000	27550000	0.6970300	conserved	D
1902	Chr01	28000000	28100000	0.6701300	conserved	D
1903	Chr01	31100000	31200000	0.5805400	conserved	D
1904	Chr01	31500000	31600000	0.6094900	conserved	D
1905	Chr01	31950000	32050000	0.5916200	conserved	D
1906	Chr01	32700000	32800000	0.5966200	conserved	D
1907	Chr01	33000000	33100000	0.5583500	specific	D
1908	Chr01	34850000	34950000	0.5658100	conserved	D
1909	Chr01	35200000	35300000	0.6214200	conserved	D
1910	Chr01	35700000	35800000	0.6497300	conserved	D
1911	Chr01	36000000	36100000	0.7255200	conserved	D
1912	Chr01	36750000	36850000	0.7435500	conserved	D
1913	Chr01	37200000	37300000	0.4513500	conserved	D
1914	Chr01	38600000	38700000	0.5177300	conserved	D
1915	Chr01	39400000	39500000	0.5180500	conserved	D
1916	Chr01	41350000	41450000	0.6351500	conserved	D
1917	Chr01	41800000	41900000	0.4407300	conserved	D
1918	Chr01	42800000	42900000	0.5998600	conserved	D
1919	Chr01	43450000	43550000	0.4817400	conserved	D
1920	Chr01	44400000	44500000	0.6412000	conserved	D
1921	Chr01	44950000	45050000	0.4696200	conserved	D
1922	Chr01	45350000	45450000	0.4441100	conserved	D
1923	Chr01	45800000	45900000	0.4670800	conserved	D
1924	Chr01	46850000	46950000	0.3943400	conserved	D
1925	Chr01	47250000	47350000	0.3552300	conserved	D
1926	Chr01	47750000	47850000	0.3745700	conserved	D
1927	Chr01	48450000	48550000	0.3900200	specific	D
1928	Chr01	48950000	49050000	0.4244900	conserved	D
1929	Chr01	49800000	49900000	0.4167100	conserved	D
1930	Chr01	0	50000	0.5402200	conserved	D
1931	Chr01	1600000	1700000	0.2474500	specific	D
1932	Chr01	6300000	6400000	0.5988800	specific	D
1933	Chr01	7500000	7600000	0.5176400	conserved	D
1934	Chr01	8150000	8250000	0.5020000	conserved	D
1935	Chr01	16150000	16250000	0.5298800	conserved	D
1936	Chr01	18750000	18850000	0.6104100	conserved	D
1937	Chr01	24650000	24750000	0.6972600	conserved	D
1938	Chr01	26350000	26450000	0.6598600	conserved	D
1939	Chr01	28600000	28700000	0.5812600	conserved	D
1940	Chr01	29100000	29200000	0.6415600	conserved	D
1941	Chr01	32400000	32500000	0.6679500	conserved	D
1942	Chr01	33300000	33400000	0.6375100	specific	D
1943	Chr01	34100000	34200000	0.6911500	conserved	D
1944	Chr01	36200000	36300000	0.6630300	conserved	D
1945	Chr01	37750000	37850000	0.6911500	conserved	D
1946	Chr01	40650000	40750000	0.6372800	conserved	D
1947	Chr01	40900000	41000000	0.4722600	conserved	D
1948	Chr01	43650000	43750000	0.4720400	conserved	D
1949	Chr01	44050000	44150000	0.4316100	conserved	D
1950	Chr01	44700000	44800000	0.4859600	conserved	D
1951	Chr01	52300000	52400000	0.2720300	conserved	D
1952	Chr02	2000000	2100000	0.6446100	conserved	D
1953	Chr02	6200000	6300000	0.5256400	specific	D
1954	Chr02	23000000	23100000	0.7693400	conserved	D
1955	Chr02	28300000	28400000	0.5565200	conserved	D
1956	Chr02	29350000	29450000	0.4471900	conserved	D
1957	Chr02	48150000	48250000	0.2439100	specific	D
1958	Chr02	750000	850000	0.2608700	specific	D
1959	Chr02	2600000	2700000	0.3289800	conserved	D
1960	Chr02	3000000	3100000	0.4922800	specific	D
1961	Chr02	3400000	3500000	0.3782000	conserved	D
1962	Chr02	3750000	3850000	0.3691300	conserved	D
1963	Chr02	4050000	4150000	0.4012900	conserved	D
1964	Chr02	4550000	4650000	0.4626500	conserved	D
1965	Chr02	5300000	5400000	0.5100400	conserved	D
1966	Chr02	5800000	5900000	0.5441200	conserved	D
1967	Chr02	6800000	6900000	0.7461500	specific	D
1968	Chr02	7050000	7150000	0.7987700	conserved	D
1969	Chr02	7450000	7550000	0.5290600	conserved	D
1970	Chr02	7850000	7950000	0.5050400	conserved	D
1971	Chr02	9750000	9850000	0.6053300	conserved	D
1972	Chr02	10350000	10450000	0.5947500	conserved	D
1973	Chr02	10700000	10800000	0.6550600	conserved	D
1974	Chr02	11350000	11450000	0.6208800	conserved	D
1975	Chr02	11700000	11800000	0.6283100	conserved	D
1976	Chr02	13350000	13450000	0.5750500	conserved	D
1977	Chr02	14900000	15000000	0.6098400	conserved	D
1978	Chr02	15450000	15550000	0.7139600	conserved	D
1979	Chr02	15950000	16050000	0.6640600	conserved	D
1980	Chr02	17350000	17450000	0.6736800	conserved	D
1981	Chr02	17900000	18000000	0.6493800	conserved	D
1982	Chr02	18550000	18650000	0.7289900	specific	D
1983	Chr02	19050000	19150000	0.7645500	conserved	D
1984	Chr02	19450000	19550000	0.6930500	conserved	D
1985	Chr02	20550000	20650000	0.6436200	conserved	D
1986	Chr02	20750000	20850000	0.6489300	conserved	D
1987	Chr02	21400000	21500000	0.7166100	conserved	D
1988	Chr02	22150000	22250000	0.7537600	conserved	D
1989	Chr02	23800000	23900000	0.7328600	conserved	D
1990	Chr02	24600000	24700000	0.6275500	conserved	D
1991	Chr02	27100000	27200000	0.5206300	conserved	D
1992	Chr02	27650000	27750000	0.5964900	conserved	D
1993	Chr02	29050000	29150000	0.6399100	conserved	D
1994	Chr02	29550000	29650000	0.6440900	specific	D
1995	Chr02	30450000	30550000	0.6190000	conserved	D
1996	Chr02	31900000	32000000	0.6505200	conserved	D
1997	Chr02	32550000	32650000	0.5592100	conserved	D
1998	Chr02	32950000	33050000	0.4605300	conserved	D
1999	Chr02	33650000	33750000	0.4384900	conserved	D
2000	Chr02	34850000	34950000	0.5882900	conserved	D
2001	Chr02	35200000	35300000	0.5307800	conserved	D
2002	Chr02	35450000	35550000	0.5811400	conserved	D
2003	Chr02	35850000	35950000	0.4332600	conserved	D
2004	Chr02	36400000	36500000	0.4870800	conserved	D
2005	Chr02	36950000	37050000	0.4711200	conserved	D
2006	Chr02	38650000	38750000	0.5811700	conserved	D
2007	Chr02	39250000	39350000	0.5057000	conserved	D
2008	Chr02	39650000	39750000	0.5983500	conserved	D
2009	Chr02	40300000	40400000	0.7812400	specific	D
2010	Chr02	41800000	41900000	0.4536300	conserved	D
2011	Chr02	42850000	42950000	0.4910900	conserved	D
2012	Chr02	44950000	45050000	0.4463300	conserved	D
2013	Chr02	45300000	45400000	0.3443400	conserved	D
2014	Chr02	46300000	46400000	0.4381200	conserved	D
2015	Chr02	0	50000	0.5305800	conserved	D
2016	Chr02	1050000	1150000	0.3736500	conserved	D
2017	Chr02	1450000	1550000	0.2755100	specific	D
2018	Chr02	10100000	10200000	0.5386700	conserved	D
2019	Chr02	11150000	11250000	0.5948100	conserved	D
2020	Chr02	12350000	12450000	0.6590500	conserved	D
2021	Chr02	12850000	12950000	0.5060000	conserved	D
2022	Chr02	15750000	15850000	0.7444600	specific	D
2023	Chr02	16800000	16900000	0.6371000	conserved	D
2024	Chr02	17200000	17300000	0.4890500	conserved	D
2025	Chr02	24250000	24350000	0.7220400	conserved	D
2026	Chr02	25450000	25550000	0.7497100	conserved	D
2027	Chr02	26500000	26600000	0.4386900	conserved	D
2028	Chr02	26750000	26850000	0.7572800	conserved	D
2029	Chr02	30950000	31050000	0.6448400	conserved	D
2030	Chr02	31750000	31850000	0.7119800	conserved	D
2031	Chr02	34350000	34450000	0.6551500	conserved	D
2032	Chr02	38300000	38400000	0.4004800	conserved	D
2033	Chr02	43650000	43750000	0.3658900	conserved	D
2034	Chr02	44200000	44300000	0.5001800	conserved	D
2035	Chr03	41850000	41950000	0.6277600	conserved	D
2036	Chr03	5150000	5250000	0.4630300	conserved	D
2037	Chr03	9400000	9500000	0.4661600	conserved	D
2038	Chr03	18850000	18950000	0.6054400	conserved	D
2039	Chr03	19850000	19950000	0.4855800	conserved	D
2040	Chr03	20900000	21000000	0.6460500	conserved	D
2041	Chr03	26150000	26250000	0.6078000	conserved	D
2042	Chr03	27250000	27350000	0.5543100	conserved	D
2043	Chr03	29300000	29400000	0.6261300	specific	D
2044	Chr03	32450000	32550000	0.4522400	conserved	D
2045	Chr03	35650000	35750000	0.6908600	conserved	D
2046	Chr03	38700000	38800000	0.6784300	conserved	D
2047	Chr03	42950000	43050000	0.5228100	conserved	D
2048	Chr03	48200000	48300000	0.5646000	conserved	D
2049	Chr03	52400000	52500000	0.4015800	conserved	D
2050	Chr03	56550000	56650000	0.3193900	conserved	D
2051	Chr03	59750000	59850000	0.4320700	conserved	D
2052	Chr03	62900000	63000000	0.1701100	specific	D
2053	Chr03	700000	800000	0.4703900	conserved	D
2054	Chr03	3800000	3900000	0.3981300	conserved	D
2055	Chr03	4950000	5050000	0.3690500	conserved	D
2056	Chr03	5700000	5800000	0.2212300	conserved	D
2057	Chr03	6100000	6200000	0.3402100	specific	D
2058	Chr03	6600000	6700000	0.5037300	conserved	D
2059	Chr03	6900000	7000000	0.4118100	conserved	D
2060	Chr03	7150000	7250000	0.2825600	conserved	D
2061	Chr03	7600000	7700000	0.3947800	conserved	D
2062	Chr03	9000000	9100000	0.4350600	conserved	D
2063	Chr03	10150000	10250000	0.6265100	conserved	D
2064	Chr03	10650000	10750000	0.4424500	conserved	D
2065	Chr03	11750000	11850000	0.5627100	specific	D
2066	Chr03	12750000	12850000	0.6516200	conserved	D
2067	Chr03	13300000	13400000	0.6721900	conserved	D
2068	Chr03	14150000	14250000	0.4010000	conserved	D
2069	Chr03	15200000	15300000	0.4560700	conserved	D
2070	Chr03	16050000	16150000	0.7381700	specific	D
2071	Chr03	17300000	17400000	0.6642900	conserved	D
2072	Chr03	17650000	17750000	0.6446600	conserved	D
2073	Chr03	19250000	19350000	0.5574800	conserved	D
2074	Chr03	20300000	20400000	0.6268700	specific	D
2075	Chr03	22350000	22450000	0.5485800	conserved	D
2076	Chr03	22750000	22850000	0.5440800	conserved	D
2077	Chr03	24500000	24600000	0.7054700	conserved	D
2078	Chr03	27750000	27850000	0.5193000	conserved	D
2079	Chr03	30850000	30950000	0.6802600	specific	D
2080	Chr03	31250000	31350000	0.6331900	conserved	D
2081	Chr03	31950000	32050000	0.6934200	conserved	D
2082	Chr03	33800000	33900000	0.6060800	conserved	D
2083	Chr03	35300000	35400000	0.5408700	conserved	D
2084	Chr03	36400000	36500000	0.6185000	conserved	D
2085	Chr03	37950000	38050000	0.5858600	conserved	D
2086	Chr03	38350000	38450000	0.5090200	conserved	D
2087	Chr03	39900000	40000000	0.5650500	conserved	D
2088	Chr03	40600000	40700000	0.6096300	conserved	D
2089	Chr03	41100000	41200000	0.6510800	specific	D
2090	Chr03	42450000	42550000	0.6161200	conserved	D
2091	Chr03	45200000	45300000	0.7318100	conserved	D
2092	Chr03	45600000	45700000	0.5109800	conserved	D
2093	Chr03	46300000	46400000	0.5997100	conserved	D
2094	Chr03	48600000	48700000	0.6721000	conserved	D
2095	Chr03	49000000	49100000	0.4674000	conserved	D
2096	Chr03	49750000	49850000	0.6182500	conserved	D
2097	Chr03	50650000	50750000	0.6296500	conserved	D
2098	Chr03	51950000	52050000	0.4616500	conserved	D
2099	Chr03	53050000	53150000	0.8124900	conserved	D
2100	Chr03	53550000	53650000	0.6595200	conserved	D
2101	Chr03	53800000	53900000	0.5702400	conserved	D
2102	Chr03	54700000	54800000	0.5952500	conserved	D
2103	Chr03	55050000	55150000	0.4497200	conserved	D
2104	Chr03	55950000	56050000	0.5101700	conserved	D
2105	Chr03	56200000	56300000	0.5143600	conserved	D
2106	Chr03	57900000	58000000	0.4093300	conserved	D
2107	Chr03	58500000	58600000	0.3069000	conserved	D
2108	Chr03	59150000	59250000	0.3432300	conserved	D
2109	Chr03	60350000	60450000	0.3860300	conserved	D
2110	Chr03	0	50000	0.4095600	conserved	D
2111	Chr03	4200000	4300000	0.4474800	conserved	D
2112	Chr03	21250000	21350000	0.6179100	conserved	D
2113	Chr03	21650000	21750000	0.6004700	conserved	D
2114	Chr03	22050000	22150000	0.6079000	conserved	D
2115	Chr03	24800000	24900000	0.5646500	conserved	D
2116	Chr03	25300000	25400000	0.5858100	specific	D
2117	Chr03	25700000	25800000	0.6563200	conserved	D
2118	Chr03	35000000	35100000	0.6296900	conserved	D
2119	Chr03	42100000	42200000	0.5335400	conserved	D
2120	Chr03	43400000	43500000	0.6355700	conserved	D
2121	Chr03	51000000	51100000	0.6575600	conserved	D
2122	Chr03	57300000	57400000	0.4209900	conserved	D
2123	Chr03	59400000	59500000	0.5352800	conserved	D
2124	Chr03	62150000	62250000	0.2668400	specific	D
2125	Chr04	2050000	2150000	0.3868600	conserved	D
2126	Chr04	13600000	13700000	0.5086500	conserved	D
2127	Chr04	19850000	19950000	0.5762500	conserved	D
2128	Chr04	27250000	27350000	0.5417800	conserved	D
2129	Chr04	29350000	29450000	0.6016500	conserved	D
2130	Chr04	650000	750000	0.7223000	conserved	D
2131	Chr04	1350000	1450000	0.2326300	conserved	D
2132	Chr04	3000000	3100000	0.2615400	conserved	D
2133	Chr04	3250000	3350000	0.2164100	conserved	D
2134	Chr04	3850000	3950000	0.4141700	conserved	D
2135	Chr04	4050000	4150000	0.4267200	conserved	D
2136	Chr04	4450000	4550000	0.3121200	conserved	D
2137	Chr04	4650000	4750000	0.4927600	conserved	D
2138	Chr04	4950000	5050000	0.6985900	conserved	D
2139	Chr04	5750000	5850000	0.4702200	conserved	D
2140	Chr04	6650000	6750000	0.5389500	conserved	D
2141	Chr04	7650000	7750000	0.4899500	conserved	D
2142	Chr04	8450000	8550000	0.4874000	conserved	D
2143	Chr04	8700000	8800000	0.5832300	conserved	D
2144	Chr04	10300000	10400000	0.3763600	conserved	D
2145	Chr04	10650000	10750000	0.7238100	conserved	D
2146	Chr04	11250000	11350000	0.4687300	conserved	D
2147	Chr04	11750000	11850000	0.6500800	conserved	D
2148	Chr04	12250000	12350000	0.5861900	conserved	D
2149	Chr04	13950000	14050000	0.5838700	conserved	D
2150	Chr04	14200000	14300000	0.5710000	conserved	D
2151	Chr04	15000000	15100000	0.5770700	conserved	D
2152	Chr04	15450000	15550000	0.6930400	conserved	D
2153	Chr04	16350000	16450000	0.5276500	conserved	D
2154	Chr04	16850000	16950000	0.5927700	conserved	D
2155	Chr04	17350000	17450000	0.6629800	specific	D
2156	Chr04	17650000	17750000	0.6557900	conserved	D
2157	Chr04	18150000	18250000	0.6488800	conserved	D
2158	Chr04	18550000	18650000	0.7573800	conserved	D
2159	Chr04	19100000	19200000	0.7065000	conserved	D
2160	Chr04	19450000	19550000	0.6820600	specific	D
2161	Chr04	20700000	20800000	0.5982200	conserved	D
2162	Chr04	21750000	21850000	0.5239700	conserved	D
2163	Chr04	22200000	22300000	0.6192300	conserved	D
2164	Chr04	23450000	23550000	0.7216400	conserved	D
2165	Chr04	24900000	25000000	0.5024700	conserved	D
2166	Chr04	28100000	28200000	0.7205800	conserved	D
2167	Chr04	28750000	28850000	0.7563300	conserved	D
2168	Chr04	30000000	30100000	0.7021100	conserved	D
2169	Chr04	30600000	30700000	0.7002700	conserved	D
2170	Chr04	33350000	33450000	0.5823200	conserved	D
2171	Chr04	33850000	33950000	0.6335600	conserved	D
2172	Chr04	34250000	34350000	0.5983400	conserved	D
2173	Chr04	34650000	34750000	0.5761000	conserved	D
2174	Chr04	35300000	35400000	0.3852600	conserved	D
2175	Chr04	35700000	35800000	0.5568800	conserved	D
2176	Chr04	36350000	36450000	0.5376000	conserved	D
