num	genome	ID	dist	year		
7956	A	LTR-TE15627	2.13	1.52143		
7957	A	LTR-TE15629	0.95	0.678571		
7958	A	LTR-TE15633	1.69	1.20714		
7959	A	LTR-TE15635	2.73	1.95		
7960	A	LTR-TE15636	1.1	0.785714		
7961	A	LTR-TE15640	0.19	0.135714		
7962	A	LTR-TE15641	8.65	6.17857		
7963	A	LTR-TE15642	3.24	2.31429		
7964	A	LTR-TE15654	1.48	1.05714		
7965	A	LTR-TE15655	1.22	0.871429		
7966	A	LTR-TE15656	0.84	0.6		
7967	A	LTR-TE15658	0.8	0.571429		
7968	A	LTR-TE15662	0.73	0.521429		
7969	A	LTR-TE15668	2.21	1.57857		
7970	A	LTR-TE15672	1.54	1.1		
7971	A	LTR-TE15673	0.29	0.207143		
7972	A	LTR-TE15677	3.29	2.35		
7973	A	LTR-TE15682	6.97	4.97857		
7974	A	LTR-TE15684	6.1	4.35714		
7975	A	LTR-TE15686	0.21	0.15		
7976	A	LTR-TE15687	1.86	1.32857		
7977	A	LTR-TE15689	0.67	0.478571		
7978	A	LTR-TE15693	4.68	3.34286		
7979	A	LTR-TE15696	1.76	1.25714		
7980	A	LTR-TE15699	3.65	2.60714		
7981	A	LTR-TE15700	2.32	1.65714		
7982	A	LTR-TE15703	0.25	0.178571		
7983	A	LTR-TE15705	1.56	1.11429		
7984	A	LTR-TE15706	5.45	3.89286		
7985	A	LTR-TE15707	1.75	1.25		
7986	A	LTR-TE15710	6.95	4.96429		
7987	A	LTR-TE15713	1.78	1.27143		
7988	A	LTR-TE15718	0.38	0.271429		
7989	A	LTR-TE15719	2.77	1.97857		
7990	A	LTR-TE15720	0.25	0.178571		
7991	A	LTR-TE15722	7.21	5.15		
7992	A	LTR-TE15723	1.16	0.828571		
7993	A	LTR-TE15725	1.14	0.814286		
7994	A	LTR-TE15727	0.88	0.628571		
7995	A	LTR-TE15729	0.29	0.207143		
7996	A	LTR-TE15730	3.05	2.17857		
7997	A	LTR-TE15731	5.86	4.18571		
7998	A	LTR-TE15739	3.44	2.45714		
7999	A	LTR-TE15740	0.54	0.385714		
8000	A	LTR-TE15742	0	0		
8001	A	LTR-TE15743	0.25	0.178571		
8002	A	LTR-TE15744	0.52	0.371429		
8003	A	LTR-TE15745	13.53	9.66429		
8004	A	LTR-TE15746	8.76	6.25714		
8005	A	LTR-TE15747	4.12	2.94286		
8006	A	LTR-TE15748	1.14	0.814286		
8007	A	LTR-TE15749	2.02	1.44286		
8008	A	LTR-TE15750	1.8	1.28571		
8009	A	LTR-TE15751	4.31	3.07857		
8010	A	LTR-TE15752	4.6	3.28571		
8011	A	LTR-TE15756	5.83	4.16429		
8012	A	LTR-TE15759	2.71	1.93571		
8013	A	LTR-TE15760	1.52	1.08571		
8014	A	LTR-TE15761	0.88	0.628571		
8015	A	LTR-TE15762	4.43	3.16429		
8016	A	LTR-TE15763	0.99	0.707143		
8017	A	LTR-TE15764	5.21	3.72143		
8018	A	LTR-TE15765	2.06	1.47143		
8019	A	LTR-TE15766	2.82	2.01429		
8020	A	LTR-TE15767	3.23	2.30714		
8021	A	LTR-TE15768	2.6	1.85714		
8022	A	LTR-TE15769	0.59	0.421429		
8023	A	LTR-TE15771	0.51	0.364286		
8024	A	LTR-TE15773	1.85	1.32143		
8025	A	LTR-TE15774	8.27	5.90714		
8026	A	LTR-TE15776	2.15	1.53571		
8027	A	LTR-TE15779	0.95	0.678571		
8028	A	LTR-TE15780	3.47	2.47857		
8029	A	LTR-TE15781	0.31	0.221429		
8030	A	LTR-TE15786	1.65	1.17857		
8031	A	LTR-TE15787	3.27	2.33571		
8032	A	LTR-TE15788	4.27	3.05		
8033	A	LTR-TE15789	4.43	3.16429		
8034	A	LTR-TE15790	1.31	0.935714		
8035	A	LTR-TE15791	0.93	0.664286		
8036	A	LTR-TE15796	3.32	2.37143		
8037	A	LTR-TE15797	0.34	0.242857		
8038	A	LTR-TE15802	0.58	0.414286		
8039	A	LTR-TE15803	0.59	0.421429		
8040	A	LTR-TE15804	0	0		
8041	A	LTR-TE15805	0.29	0.207143		
8042	A	LTR-TE15806	1.27	0.907143		
8043	A	LTR-TE15807	2.13	1.52143		
8044	A	LTR-TE15808	0.29	0.207143		
8045	A	LTR-TE15809	4.48	3.2		
8046	A	LTR-TE15810	1.53	1.09286		
8047	A	LTR-TE15811	6.23	4.45		
8048	A	LTR-TE15814	2.48	1.77143		
8049	A	LTR-TE15815	1.57	1.12143		
8050	A	LTR-TE15816	2.26	1.61429		
8051	A	LTR-TE15817	1.72	1.22857		
8052	A	LTR-TE15822	4.94	3.52857		
8053	A	LTR-TE15825	0.4	0.285714		
8054	A	LTR-TE15826	0.52	0.371429		
8055	A	LTR-TE15827	1.54	1.1		
8056	A	LTR-TE15828	1.92	1.37143		
8057	A	LTR-TE15829	7.41	5.29286		
8058	A	LTR-TE15831	4.78	3.41429		
8059	A	LTR-TE15836	7.87	5.62143		
8060	A	LTR-TE15837	7.78	5.55714		
8061	A	LTR-TE15842	2.06	1.47143		
8062	A	LTR-TE15843	7.41	5.29286		
8063	A	LTR-TE15844	0.25	0.178571		
8064	A	LTR-TE15845	0.43	0.307143		
8065	A	LTR-TE15847	3.6	2.57143		
8066	A	LTR-TE15850	0	0		
8067	A	LTR-TE15852	2.21	1.57857		
8068	A	LTR-TE15853	7.68	5.48571		
8069	A	LTR-TE15854	3.16	2.25714		
8070	A	LTR-TE15855	0.81	0.578571		
8071	A	LTR-TE15856	3.32	2.37143		
8072	A	LTR-TE15858	1.15	0.821429		
8073	A	LTR-TE15859	9.37	6.69286		
8074	A	LTR-TE15861	3.68	2.62857		
8075	A	LTR-TE15864	5.28	3.77143		
8076	A	LTR-TE15866	2.45	1.75		
8077	A	LTR-TE15867	3.05	2.17857		
8078	A	LTR-TE15870	1.97	1.40714		
8079	A	LTR-TE15871	2.79	1.99286		
8080	A	LTR-TE15872	1.84	1.31429		
8081	A	LTR-TE15873	1.16	0.828571		
8082	A	LTR-TE15874	1.05	0.75		
8083	A	LTR-TE15879	4.62	3.3		
8084	A	LTR-TE15880	5.55	3.96429		
8085	A	LTR-TE15881	3.93	2.80714		
8086	A	LTR-TE15882	1.76	1.25714		
8087	A	LTR-TE15885	4.02	2.87143		
8088	A	LTR-TE15886	5.06	3.61429		
8089	A	LTR-TE15890	3.07	2.19286		
8090	A	LTR-TE15891	3.81	2.72143		
8091	A	LTR-TE15892	7.48	5.34286		
8092	A	LTR-TE15893	6.16	4.4		
8093	A	LTR-TE15894	7.59	5.42143		
8094	A	LTR-TE15895	1.02	0.728571		
8095	A	LTR-TE15896	2.17	1.55		
8096	A	LTR-TE15897	3.25	2.32143		
8097	A	LTR-TE15899	0.58	0.414286		
8098	A	LTR-TE15904	0.91	0.65		
8099	A	LTR-TE15905	0.93	0.664286		
8100	A	LTR-TE15906	2.41	1.72143		
8101	A	LTR-TE15907	1.35	0.964286		
8102	A	LTR-TE15910	6.2	4.42857		
8103	A	LTR-TE15913	2.3	1.64286		
8104	A	LTR-TE15919	2.67	1.90714		
8105	A	LTR-TE15920	0.44	0.314286		
8106	A	LTR-TE15923	2.68	1.91429		
8107	A	LTR-TE15926	7.8	5.57143		
8108	A	LTR-TE15927	3.8	2.71429		
8109	A	LTR-TE15928	0.73	0.521429		
8110	A	LTR-TE15929	0	0		
8111	A	LTR-TE15930	5.49	3.92143		
8112	A	LTR-TE15931	2.71	1.93571		
8113	A	LTR-TE15932	0.28	0.2		
8114	A	LTR-TE15933	2.39	1.70714		
8115	A	LTR-TE15934	0	0		
8116	A	LTR-TE15935	1.31	0.935714		
8117	A	LTR-TE15936	1.59	1.13571		
8118	A	LTR-TE15938	5.7	4.07143		
8119	A	LTR-TE15939	3.18	2.27143		
8120	A	LTR-TE15940	11.63	8.30714		
8121	A	LTR-TE15943	2.03	1.45		
8122	A	LTR-TE15947	0.57	0.407143		
8123	A	LTR-TE15948	3.34	2.38571		
8124	A	LTR-TE15949	2.87	2.05		
8125	A	LTR-TE15950	0.38	0.271429		
8126	A	LTR-TE15951	2.7	1.92857		
8127	A	LTR-TE15953	4.42	3.15714		
8128	A	LTR-TE15954	1.51	1.07857		
8129	A	LTR-TE15956	3.69	2.63571		
8130	A	LTR-TE15957	3.18	2.27143		
8131	A	LTR-TE15958	3.33	2.37857		
8132	A	LTR-TE15960	3.49	2.49286		
8133	A	LTR-TE15961	7.66	5.47143		
8134	A	LTR-TE15965	5.79	4.13571		
8135	A	LTR-TE15969	4.48	3.2		
8136	A	LTR-TE15974	3.24	2.31429		
8137	A	LTR-TE15976	3.88	2.77143		
8138	A	LTR-TE15977	5.77	4.12143		
8139	A	LTR-TE15978	1.1	0.785714		
8140	A	LTR-TE15980	3.38	2.41429		
8141	A	LTR-TE15981	2.53	1.80714		
8142	A	LTR-TE15986	6.43	4.59286		
8143	A	LTR-TE15988	4.32	3.08571		
8144	A	LTR-TE15990	2.38	1.7		
8145	A	LTR-TE15991	2.66	1.9		
8146	A	LTR-TE15993	1.06	0.757143		
8147	A	LTR-TE15994	0.94	0.671429		
8148	A	LTR-TE15995	2.92	2.08571		
8149	A	LTR-TE15996	1.6	1.14286		
8150	A	LTR-TE15997	3.11	2.22143		
8151	A	LTR-TE15999	1.15	0.821429		
8152	A	LTR-TE16000	7.29	5.20714		
8153	A	LTR-TE16002	7.65	5.46429		
8154	A	LTR-TE16003	3.13	2.23571		
8155	A	LTR-TE16004	4.16	2.97143		
8156	A	LTR-TE16005	1.95	1.39286		
8157	A	LTR-TE16007	0.19	0.135714		
8158	A	LTR-TE16008	0.29	0.207143		
8159	A	LTR-TE16009	2.94	2.1		
8160	A	LTR-TE16011	2.46	1.75714		
8161	A	LTR-TE16014	2.28	1.62857		
8162	A	LTR-TE16015	8.71	6.22143		
8163	A	LTR-TE16016	2.91	2.07857		
8164	A	LTR-TE16017	3.17	2.26429		
8165	A	LTR-TE16018	1.88	1.34286		
8166	A	LTR-TE16020	2.35	1.67857		
8167	A	LTR-TE16025	4.61	3.29286		
8168	A	LTR-TE16026	0.29	0.207143		
8169	A	LTR-TE16027	2.86	2.04286		
8170	A	LTR-TE16028	0.58	0.414286		
8171	A	LTR-TE16029	1.92	1.37143		
8172	A	LTR-TE16030	1.41	1.00714		
8173	A	LTR-TE16033	2.14	1.52857		
8174	A	LTR-TE16035	2.11	1.50714		
8175	A	LTR-TE16038	5.16	3.68571		
8176	A	LTR-TE16041	0.29	0.207143		
8177	A	LTR-TE16042	0.35	0.25		
8178	A	LTR-TE16044	1.45	1.03571		
8179	A	LTR-TE16047	4.79	3.42143		
8180	A	LTR-TE16052	2.62	1.87143		
8181	A	LTR-TE16055	5.75	4.10714		
8182	A	LTR-TE16056	0	0		
8183	A	LTR-TE16057	1.45	1.03571		
8184	A	LTR-TE16059	2.52	1.8		
8185	A	LTR-TE16060	2.51	1.79286		
8186	A	LTR-TE16062	3.86	2.75714		
8187	A	LTR-TE16063	6.65	4.75		
8188	A	LTR-TE16064	1.6	1.14286		
8189	A	LTR-TE16065	3.71	2.65		
8190	A	LTR-TE16066	2.33	1.66429		
8191	A	LTR-TE16067	1.8	1.28571		
8192	A	LTR-TE16069	2.11	1.50714		
8193	A	LTR-TE16070	1.02	0.728571		
8194	A	LTR-TE16073	1.86	1.32857		
8195	A	LTR-TE16076	0.86	0.614286		
8196	A	LTR-TE16077	2.2	1.57143		
8197	A	LTR-TE16079	6.26	4.47143		
8198	A	LTR-TE16081	3.78	2.7		
8199	A	LTR-TE16084	0.87	0.621429		
8200	A	LTR-TE16085	1.09	0.778571		
8201	A	LTR-TE16088	3.08	2.2		
8202	A	LTR-TE16091	2.32	1.65714		
8203	A	LTR-TE16092	4.37	3.12143		
8204	A	LTR-TE16093	1.47	1.05		
8205	A	LTR-TE16094	0.69	0.492857		
8206	A	LTR-TE16095	1.44	1.02857		
8207	A	LTR-TE16096	1.14	0.814286		
8208	A	LTR-TE16103	4.8	3.42857		
8209	A	LTR-TE16105	3.26	2.32857		
8210	A	LTR-TE16106	0.35	0.25		
8211	A	LTR-TE16108	0.55	0.392857		
8212	A	LTR-TE16109	3.49	2.49286		
8213	A	LTR-TE16113	0.82	0.585714		
8214	A	LTR-TE16114	0.54	0.385714		
8215	A	LTR-TE16124	1.53	1.09286		
8216	A	LTR-TE16126	3.55	2.53571		
8217	A	LTR-TE16127	2.12	1.51429		
8218	A	LTR-TE16128	1.17	0.835714		
8219	A	LTR-TE16129	1.47	1.05		
8220	A	LTR-TE16130	3.18	2.27143		
8221	A	LTR-TE16131	2.9	2.07143		
8222	A	LTR-TE16134	2.38	1.7		
8223	A	LTR-TE16135	2.37	1.69286		
8224	A	LTR-TE16136	2.6	1.85714		
8225	A	LTR-TE16138	1.11	0.792857		
8226	A	LTR-TE16139	0.23	0.164286		
8227	A	LTR-TE16140	2.46	1.75714		
8228	A	LTR-TE16141	1.86	1.32857		
8229	A	LTR-TE16143	2.11	1.50714		
8230	A	LTR-TE16148	1.98	1.41429		
8231	A	LTR-TE16149	2.16	1.54286		
8232	A	LTR-TE16150	3.57	2.55		
8233	A	LTR-TE16152	0.37	0.264286		
8234	A	LTR-TE16154	3.49	2.49286		
8235	A	LTR-TE16155	5.13	3.66429		
8236	A	LTR-TE16156	1.26	0.9		
8237	A	LTR-TE16157	0.19	0.135714		
8238	A	LTR-TE16160	0.58	0.414286		
8239	A	LTR-TE16161	2.55	1.82143		
8240	A	LTR-TE16164	4.25	3.03571		
8241	A	LTR-TE16167	3.09	2.20714		
8242	A	LTR-TE16169	0.57	0.407143		
8243	A	LTR-TE16171	0.95	0.678571		
8244	A	LTR-TE16173	8.25	5.89286		
8245	A	LTR-TE16174	0.65	0.464286		
8246	A	LTR-TE16178	2.06	1.47143		
8247	A	LTR-TE16179	0.66	0.471429		
8248	A	LTR-TE16180	4.55	3.25		
8249	A	LTR-TE16181	0.61	0.435714		
8250	A	LTR-TE16183	8.62	6.15714		
8251	A	LTR-TE16185	0.97	0.692857		
8252	A	LTR-TE16187	1.16	0.828571		
8253	A	LTR-TE16194	1.71	1.22143		
8254	A	LTR-TE16195	0.93	0.664286		
8255	A	LTR-TE16196	4.28	3.05714		
8256	A	LTR-TE16204	3.23	2.30714		
8257	A	LTR-TE16205	5.25	3.75		
8258	A	LTR-TE16209	1.6	1.14286		
8259	A	LTR-TE16211	2.92	2.08571		
8260	A	LTR-TE16212	0.7	0.5		
8261	A	LTR-TE16213	1.23	0.878571		
8262	A	LTR-TE16214	1.76	1.25714		
8263	A	LTR-TE16215	1.29	0.921429		
8264	A	LTR-TE16216	5.07	3.62143		
8265	A	LTR-TE16217	2.27	1.62143		
8266	A	LTR-TE16221	2.92	2.08571		
8267	A	LTR-TE16225	6.78	4.84286		
8268	A	LTR-TE16226	7.01	5.00714		
8269	A	LTR-TE16228	6.91	4.93571		
8270	A	LTR-TE16231	6.91	4.93571		
8271	A	LTR-TE16232	3.7	2.64286		
8272	A	LTR-TE16234	5.34	3.81429		
8273	A	LTR-TE16235	6.57	4.69286		
8274	A	LTR-TE16239	1.96	1.4		
8275	A	LTR-TE16240	2.18	1.55714		
8276	A	LTR-TE16243	1.64	1.17143		
8277	A	LTR-TE16246	1.37	0.978571		
8278	A	LTR-TE16247	2.31	1.65		
8279	A	LTR-TE16248	0.91	0.65		
8280	A	LTR-TE16249	2.24	1.6		
8281	A	LTR-TE16253	2.24	1.6		
8282	A	LTR-TE16261	5.56	3.97143		
8283	A	LTR-TE16263	1.57	1.12143		
8284	A	LTR-TE16265	2.34	1.67143		
8285	A	LTR-TE16269	6.55	4.67857		
8286	A	LTR-TE16273	2.06	1.47143		
8287	A	LTR-TE16274	0.52	0.371429		
8288	A	LTR-TE16276	4.64	3.31429		
8289	A	LTR-TE16277	2.26	1.61429		
8290	A	LTR-TE16278	3.37	2.40714		
8291	A	LTR-TE16279	2.01	1.43571		
8292	A	LTR-TE16282	0.52	0.371429		
8293	A	LTR-TE16283	2.83	2.02143		
8294	A	LTR-TE16284	0.98	0.7		
8295	A	LTR-TE16285	5.49	3.92143		
8296	A	LTR-TE16286	1.8	1.28571		
8297	A	LTR-TE16290	1.43	1.02143		
8298	A	LTR-TE16291	2.04	1.45714		
8299	A	LTR-TE16295	6.05	4.32143		
8300	A	LTR-TE16296	7.13	5.09286		
8301	A	LTR-TE16299	0.68	0.485714		
8302	A	LTR-TE16300	3.24	2.31429		
8303	A	LTR-TE16301	2.47	1.76429		
8304	A	LTR-TE16302	0.86	0.614286		
8305	A	LTR-TE16303	2.34	1.67143		
8306	A	LTR-TE16304	6.22	4.44286		
8307	A	LTR-TE16308	2.15	1.53571		
8308	A	LTR-TE16309	1.45	1.03571		
8309	A	LTR-TE16310	0.85	0.607143		
8310	A	LTR-TE16311	2.53	1.80714		
8311	A	LTR-TE16312	1.95	1.39286		
8312	A	LTR-TE16314	6.77	4.83571		
8313	A	LTR-TE16315	6.51	4.65		
8314	A	LTR-TE16317	6.52	4.65714		
8315	A	LTR-TE16318	1.07	0.764286		
8316	A	LTR-TE16320	1.04	0.742857		
8317	A	LTR-TE16321	5.68	4.05714		
8318	A	LTR-TE16325	7.93	5.66429		
8319	A	LTR-TE16327	0.69	0.492857		
8320	A	LTR-TE16329	0.51	0.364286		
8321	A	LTR-TE16330	0.79	0.564286		
8322	A	LTR-TE16332	0.7	0.5		
8323	A	LTR-TE16334	0.95	0.678571		
8324	A	LTR-TE16337	6.93	4.95		
8325	A	LTR-TE16339	0.25	0.178571		
8326	A	LTR-TE16340	0.34	0.242857		
8327	A	LTR-TE16341	2.5	1.78571		
8328	A	LTR-TE16342	3.53	2.52143		
8329	A	LTR-TE16343	6.67	4.76429		
8330	A	LTR-TE16348	1.15	0.821429		
8331	A	LTR-TE16349	7.26	5.18571		
8332	A	LTR-TE16350	0.4	0.285714		
8333	A	LTR-TE16354	1.54	1.1		
8334	A	LTR-TE16358	7.25	5.17857		
8335	A	LTR-TE16359	7.1	5.07143		
8336	A	LTR-TE16360	4.86	3.47143		
8337	A	LTR-TE16361	6.64	4.74286		
8338	A	LTR-TE16364	2.93	2.09286		
8339	A	LTR-TE16365	6.22	4.44286		
8340	A	LTR-TE16367	6.75	4.82143		
8341	A	LTR-TE16368	0.4	0.285714		
8342	A	LTR-TE16369	3.66	2.61429		
8343	A	LTR-TE16370	1.58	1.12857		
8344	A	LTR-TE16374	1.06	0.757143		
8345	A	LTR-TE16376	6.39	4.56429		
8346	A	LTR-TE16377	0.94	0.671429		
8347	A	LTR-TE16380	0.26	0.185714		
8348	A	LTR-TE16382	4.84	3.45714		
8349	A	LTR-TE16383	4.56	3.25714		
8350	A	LTR-TE16385	3.48	2.48571		
8351	A	LTR-TE16386	5.91	4.22143		
8352	A	LTR-TE16387	1.13	0.807143		
8353	A	LTR-TE16388	1.55	1.10714		
8354	A	LTR-TE16389	0.7	0.5		
8355	A	LTR-TE16391	0.25	0.178571		
8356	A	LTR-TE16394	0.4	0.285714		
8357	A	LTR-TE16395	1.6	1.14286		
8358	A	LTR-TE16398	0.35	0.25		
8359	A	LTR-TE16401	6.45	4.60714		
8360	A	LTR-TE16402	7.27	5.19286		
8361	A	LTR-TE16403	0.31	0.221429		
8362	A	LTR-TE16404	3.52	2.51429		
8363	A	LTR-TE16411	0.51	0.364286		
8364	A	LTR-TE16412	1.99	1.42143		
8365	A	LTR-TE16413	1.59	1.13571		
8366	A	LTR-TE16414	0	0		
8367	A	LTR-TE16416	0.25	0.178571		
8368	A	LTR-TE16417	0.59	0.421429		
8369	A	LTR-TE16419	6.32	4.51429		
8370	A	LTR-TE16420	1.09	0.778571		
8371	A	LTR-TE16422	4.06	2.9		
8372	A	LTR-TE16423	4.64	3.31429		
8373	A	LTR-TE16425	6.7	4.78571		
8374	A	LTR-TE16429	8.79	6.27857		
8375	A	LTR-TE16432	1.3	0.928571		
8376	A	LTR-TE16433	1.63	1.16429		
8377	A	LTR-TE16440	1.36	0.971429		
8378	A	LTR-TE16445	1.22	0.871429		
8379	A	LTR-TE16446	1.73	1.23571		
8380	A	LTR-TE16447	1.81	1.29286		
8381	A	LTR-TE16448	2.55	1.82143		
8382	A	LTR-TE16449	1.17	0.835714		
8383	A	LTR-TE16450	1.63	1.16429		
8384	A	LTR-TE16451	1.7	1.21429		
8385	A	LTR-TE16452	2.53	1.80714		
8386	A	LTR-TE16453	0.85	0.607143		
8387	A	LTR-TE16454	7.5	5.35714		
8388	A	LTR-TE16456	2.36	1.68571		
8389	A	LTR-TE16457	2.73	1.95		
8390	A	LTR-TE16458	0.31	0.221429		
8391	A	LTR-TE16461	0.2	0.142857		
8392	A	LTR-TE16463	0.86	0.614286		
8393	A	LTR-TE16464	2.54	1.81429		
8394	A	LTR-TE16465	1.25	0.892857		
8395	A	LTR-TE16466	8.45	6.03571		
8396	A	LTR-TE16469	5.17	3.69286		
8397	A	LTR-TE16470	1.71	1.22143		
8398	A	LTR-TE16471	2.13	1.52143		
8399	A	LTR-TE16472	0.76	0.542857		
8400	A	LTR-TE16473	2.1	1.5		
8401	A	LTR-TE16474	1.36	0.971429		
8402	A	LTR-TE16475	3.63	2.59286		
8403	A	LTR-TE16476	1.08	0.771429		
8404	A	LTR-TE16477	3.95	2.82143		
8405	A	LTR-TE16479	0.38	0.271429		
8406	A	LTR-TE16481	0.53	0.378571		
8407	A	LTR-TE16485	3.18	2.27143		
8408	A	LTR-TE16486	3.65	2.60714		
8409	A	LTR-TE16487	3.79	2.70714		
8410	A	LTR-TE16489	0.5	0.357143		
8411	A	LTR-TE16490	0.4	0.285714		
8412	A	LTR-TE16492	3.82	2.72857		
8413	A	LTR-TE16494	1.25	0.892857		
8414	A	LTR-TE16495	0.34	0.242857		
8415	A	LTR-TE16496	4.4	3.14286		
8416	A	LTR-TE16497	8.84	6.31429		
8417	A	LTR-TE16498	4.12	2.94286		
8418	A	LTR-TE16500	1.66	1.18571		
8419	A	LTR-TE16501	0.89	0.635714		
8420	A	LTR-TE16503	0.87	0.621429		
8421	A	LTR-TE16504	0.59	0.421429		
8422	A	LTR-TE16505	1.33	0.95		
8423	A	LTR-TE16511	3.68	2.62857		
8424	A	LTR-TE16513	3.86	2.75714		
8425	A	LTR-TE16517	2.54	1.81429		
8426	A	LTR-TE16518	3.54	2.52857		
8427	A	LTR-TE16519	7.06	5.04286		
8428	A	LTR-TE16521	1.01	0.721429		
8429	A	LTR-TE16522	4.88	3.48571		
8430	A	LTR-TE16523	1.93	1.37857		
8431	A	LTR-TE16532	0.16	0.114286		
8432	A	LTR-TE16542	0.32	0.228571		
8433	A	LTR-TE16544	3.43	2.45		
8434	A	LTR-TE16545	5.99	4.27857		
8435	A	LTR-TE16547	8.61	6.15		
8436	A	LTR-TE16550	4.23	3.02143		
8437	A	LTR-TE16551	1.8	1.28571		
8438	A	LTR-TE16552	3.01	2.15		
8439	A	LTR-TE16553	1.97	1.40714		
8440	A	LTR-TE16555	0.52	0.371429		
8441	A	LTR-TE16556	0.29	0.207143		
8442	A	LTR-TE16557	0.81	0.578571		
8443	A	LTR-TE16560	0.97	0.692857		
8444	A	LTR-TE16562	0.71	0.507143		
8445	A	LTR-TE16564	6.23	4.45		
8446	A	LTR-TE16568	1.12	0.8		
8447	A	LTR-TE16569	1.28	0.914286		
8448	A	LTR-TE16570	2.6	1.85714		
8449	A	LTR-TE16572	0.06	0.0428571		
8450	A	LTR-TE16573	2.28	1.62857		
8451	A	LTR-TE16574	0.59	0.421429		
8452	A	LTR-TE16575	1.32	0.942857		
8453	A	LTR-TE16577	0.44	0.314286		
8454	A	LTR-TE16578	4.42	3.15714		
8455	A	LTR-TE16579	5.06	3.61429		
8456	A	LTR-TE16580	0.92	0.657143		
8457	A	LTR-TE16581	4.21	3.00714		
8458	A	LTR-TE16583	0.33	0.235714		
8459	A	LTR-TE16584	1.95	1.39286		
8460	A	LTR-TE16586	5.35	3.82143		
8461	A	LTR-TE16587	11.54	8.24286		
8462	A	LTR-TE16589	0.59	0.421429		
8463	A	LTR-TE16590	1.55	1.10714		
8464	A	LTR-TE16592	2.58	1.84286		
8465	A	LTR-TE16593	2.13	1.52143		
8466	A	LTR-TE16594	1	0.714286		
8467	A	LTR-TE16596	0.86	0.614286		
8468	A	LTR-TE16600	2.59	1.85		
8469	A	LTR-TE16601	2.59	1.85		
8470	A	LTR-TE16602	1.56	1.11429		
8471	A	LTR-TE16603	0.96	0.685714		
8472	A	LTR-TE16604	0.97	0.692857		
8473	A	LTR-TE16605	3.74	2.67143		
8474	A	LTR-TE16607	1.45	1.03571		
8475	A	LTR-TE16616	2.45	1.75		
8476	A	LTR-TE16618	1.32	0.942857		
8477	A	LTR-TE16620	0.31	0.221429		
8478	A	LTR-TE16626	1.11	0.792857		
8479	A	LTR-TE16627	0.71	0.507143		
8480	A	LTR-TE16629	1.17	0.835714		
8481	A	LTR-TE16630	8.12	5.8		
8482	A	LTR-TE16632	1.72	1.22857		
8483	A	LTR-TE16633	0.36	0.257143		
8484	A	LTR-TE16635	0.37	0.264286		
8485	A	LTR-TE16637	1.02	0.728571		
8486	A	LTR-TE16640	1.94	1.38571		
8487	A	LTR-TE16641	0.25	0.178571		
8488	A	LTR-TE16645	0.59	0.421429		
8489	A	LTR-TE16646	1.15	0.821429		
8490	A	LTR-TE16650	3.37	2.40714		
8491	A	LTR-TE16651	2.31	1.65		
8492	A	LTR-TE16652	0.16	0.114286		
8493	A	LTR-TE16653	1.7	1.21429		
8494	A	LTR-TE16654	0.76	0.542857		
8495	A	LTR-TE16656	2.12	1.51429		
8496	A	LTR-TE16657	2.16	1.54286		
8497	A	LTR-TE16658	0.99	0.707143		
8498	A	LTR-TE16659	6.55	4.67857		
8499	A	LTR-TE16660	0.44	0.314286		
8500	A	LTR-TE16662	0.26	0.185714		
8501	A	LTR-TE16663	4.59	3.27857		
8502	A	LTR-TE16665	0.32	0.228571		
8503	A	LTR-TE16672	0.29	0.207143		
8504	A	LTR-TE16678	2.75	1.96429		
8505	A	LTR-TE16679	0.37	0.264286		
8506	A	LTR-TE16680	2.09	1.49286		
8507	A	LTR-TE16681	1.36	0.971429		
8508	A	LTR-TE16682	0.54	0.385714		
8509	A	LTR-TE16684	0.53	0.378571		
8510	A	LTR-TE16685	0.53	0.378571		
8511	A	LTR-TE16686	1.06	0.757143		
8512	A	LTR-TE16687	0.81	0.578571		
8513	A	LTR-TE16688	0	0		
8514	A	LTR-TE16689	0.53	0.378571		
8515	A	LTR-TE16690	0.53	0.378571		
8516	A	LTR-TE16691	1.12	0.8		
8517	A	LTR-TE16700	0.84	0.6		
8518	A	LTR-TE16701	0.75	0.535714		
8519	A	LTR-TE16703	4.89	3.49286		
8520	A	LTR-TE16704	2.58	1.84286		
8521	A	LTR-TE16709	0	0		
8522	A	LTR-TE16710	0	0		
8523	A	LTR-TE16711	3.5	2.5		
8524	A	LTR-TE16712	0.5	0.357143		
8525	A	LTR-TE16713	0.71	0.507143		
8526	A	LTR-TE16714	1.11	0.792857		
8527	A	LTR-TE16715	0.3	0.214286		
8528	A	LTR-TE16716	0.45	0.321429		
8529	A	LTR-TE16717	3.82	2.72857		
8530	A	LTR-TE16718	2.99	2.13571		
8531	A	LTR-TE16720	0.9	0.642857		
8532	A	LTR-TE16723	0.59	0.421429		
8533	A	LTR-TE16724	1.37	0.978571		
8534	A	LTR-TE16725	1.26	0.9		
8535	A	LTR-TE16726	0	0		
8536	A	LTR-TE16727	0	0		
8537	A	LTR-TE16728	0.59	0.421429		
8538	A	LTR-TE16729	1.76	1.25714		
8539	A	LTR-TE16732	0.22	0.157143		
8540	A	LTR-TE16733	0.27	0.192857		
8541	A	LTR-TE16734	6.86	4.9		
8542	A	LTR-TE16735	6.51	4.65		
8543	A	LTR-TE16737	0.74	0.528571		
