line	Chr	dist	genome
21639	Chr08	27492	A
21640	Chr08	6944	A
21641	Chr08	26246	A
21642	Chr08	2489	A
21643	Chr08	3215	A
21644	Chr08	16367	A
21645	Chr08	41850	A
21646	Chr08	51761	A
21647	Chr08	1482	A
21648	Chr08	144	A
21649	Chr08	8392	A
21650	Chr08	50827	A
21651	Chr08	14602	A
21652	Chr08	3903	A
21653	Chr08	14308	A
21654	Chr08	1258	A
21655	Chr08	9775	A
21656	Chr08	313	A
21657	Chr08	5172	A
21658	Chr08	53458	A
21659	Chr08	5250	A
21660	Chr08	36646	A
21661	Chr08	1880	A
21662	Chr08	38007	A
21663	Chr08	44756	A
21664	Chr08	2791	A
21665	Chr08	8355	A
21666	Chr08	3888	A
21667	Chr08	1776	A
21668	Chr08	292	A
21669	Chr08	16201	A
21670	Chr08	20425	A
21671	Chr08	20270	A
21672	Chr08	23525	A
21673	Chr08	5551	A
21674	Chr08	4774	A
21675	Chr08	146	A
21676	Chr08	49814	A
21677	Chr08	854	A
21678	Chr08	18821	A
21679	Chr08	4262	A
21680	Chr08	2655	A
21681	Chr08	320	A
21682	Chr08	3964	A
21683	Chr08	5035	A
21684	Chr08	38347	A
21685	Chr08	11356	A
21686	Chr08	13862	A
21687	Chr08	21	A
21688	Chr08	932	A
21689	Chr08	35227	A
21690	Chr08	7377	A
21691	Chr08	28289	A
21692	Chr08	36212	A
21693	Chr08	615	A
21694	Chr08	5852	A
21695	Chr08	11719	A
21696	Chr08	1536	A
21697	Chr08	33821	A
21698	Chr08	84026	A
21699	Chr08	13010	A
21700	Chr08	3408	A
21701	Chr08	28090	A
21702	Chr08	3271	A
21703	Chr08	4957	A
21704	Chr08	27312	A
21705	Chr08	1555	A
21706	Chr08	203	A
21707	Chr08	8901	A
21708	Chr08	46170	A
21709	Chr08	6320	A
21710	Chr08	3361	A
21711	Chr08	7559	A
21712	Chr08	7074	A
21713	Chr08	2899	A
21714	Chr08	575	A
21715	Chr08	2722	A
21716	Chr08	1316	A
21717	Chr08	175	A
21718	Chr08	1278	A
21719	Chr08	375	A
21720	Chr08	59778	A
21721	Chr08	3310	A
21722	Chr08	29141	A
21723	Chr08	8939	A
21724	Chr08	1069	A
21725	Chr08	2865	A
21726	Chr08	2102	A
21727	Chr08	442	A
21728	Chr08	30702	A
21729	Chr08	9717	A
21730	Chr08	2058	A
21731	Chr08	28274	A
21732	Chr08	35816	A
21733	Chr08	39772	A
21734	Chr08	17473	A
21735	Chr08	4081	A
21736	Chr08	4406	A
21737	Chr08	7152	A
21738	Chr08	3213	A
21739	Chr08	1240	A
21740	Chr08	6166	A
21741	Chr08	8631	A
21742	Chr08	11716	A
21743	Chr08	8203	A
21744	Chr08	2483	A
21745	Chr08	178	A
21746	Chr08	65494	A
21747	Chr08	269	A
21748	Chr08	885	A
21749	Chr08	3299	A
21750	Chr08	27443	A
21751	Chr08	16964	A
21752	Chr08	1095	A
21753	Chr08	11320	A
21754	Chr08	2891	A
21755	Chr08	2282	A
21756	Chr08	50678	A
21757	Chr08	12660	A
21758	Chr08	26396	A
21759	Chr08	4483	A
21760	Chr08	12286	A
21761	Chr08	28298	A
21762	Chr08	363	A
21763	Chr08	564	A
21764	Chr08	5839	A
21765	Chr08	46831	A
21766	Chr08	17893	A
21767	Chr08	21530	A
21768	Chr08	3367	A
21769	Chr08	2514	A
21770	Chr08	20328	A
21771	Chr08	34456	A
21772	Chr08	4538	A
21773	Chr08	87162	A
21774	Chr08	707	A
21775	Chr08	1588	A
21776	Chr08	255	A
21777	Chr08	711	A
21778	Chr08	4238	A
21779	Chr08	205	A
21780	Chr08	63163	A
21781	Chr08	7235	A
21782	Chr08	723	A
21783	Chr08	1176	A
21784	Chr08	49132	A
21785	Chr08	26336	A
21786	Chr08	39548	A
21787	Chr08	101103	A
21788	Chr08	1614	A
21789	Chr08	20626	A
21790	Chr08	104539	A
21791	Chr08	75225	A
21792	Chr08	38133	A
21793	Chr08	26301	A
21794	Chr08	13944	A
21795	Chr08	8401	A
21796	Chr08	112	A
21797	Chr08	17228	A
21798	Chr08	1494	A
21799	Chr08	438	A
21800	Chr08	9244	A
21801	Chr08	92	A
21802	Chr08	504	A
21803	Chr08	57067	A
21804	Chr08	19191	A
21805	Chr08	113103	A
21806	Chr08	6	A
21807	Chr08	786	A
21808	Chr08	1497	A
21809	Chr08	1773	A
21810	Chr08	41428	A
21811	Chr08	10797	A
21812	Chr08	70769	A
21813	Chr08	6050	A
21814	Chr08	265	A
21815	Chr08	38271	A
21816	Chr08	2792	A
21817	Chr08	2974	A
21818	Chr08	31184	A
21819	Chr08	2097	A
21820	Chr08	87894	A
21821	Chr08	41336	A
21822	Chr08	17478	A
21823	Chr08	651	A
21824	Chr08	30820	A
21825	Chr08	8736	A
21826	Chr08	31878	A
21827	Chr08	70810	A
21828	Chr08	2384	A
21829	Chr08	103	A
21830	Chr08	973	A
21831	Chr08	1295	A
21832	Chr08	995	A
21833	Chr08	2089	A
21834	Chr08	68729	A
21835	Chr08	4478	A
21836	Chr08	877	A
21837	Chr08	72	A
21838	Chr08	495	A
21839	Chr08	1839	A
21840	Chr08	97729	A
21841	Chr08	19084	A
21842	Chr08	724	A
21843	Chr08	1814	A
21844	Chr08	19858	A
21845	Chr08	13220	A
21846	Chr08	2006	A
21847	Chr08	27190	A
21848	Chr08	145597	A
21849	Chr08	2113	A
21850	Chr08	133351	A
21851	Chr08	5683	A
21852	Chr08	19745	A
21853	Chr08	159004	A
21854	Chr08	22543	A
21855	Chr08	87395	A
21856	Chr08	209864	A
21857	Chr08	2401	A
21858	Chr08	7706	A
21859	Chr08	156192	A
21860	Chr08	566	A
21861	Chr08	952	A
21862	Chr08	48804	A
21863	Chr08	3697	A
21864	Chr08	38418	A
21865	Chr08	39012	A
21866	Chr08	113893	A
21867	Chr08	26081	A
21868	Chr08	2151	A
21869	Chr08	167442	A
21870	Chr08	759	A
21871	Chr08	13916	A
21872	Chr08	493	A
21873	Chr08	19665	A
21874	Chr08	2119	A
21875	Chr08	148	A
21876	Chr08	93748	A
21877	Chr08	390	A
21878	Chr08	39131	A
21879	Chr08	12553	A
21880	Chr08	8322	A
21881	Chr08	463	A
21882	Chr08	51767	A
21883	Chr08	1030	A
21884	Chr08	121	A
21885	Chr08	1198	A
21886	Chr08	14233	A
21887	Chr08	13679	A
21888	Chr08	113614	A
21889	Chr08	63941	A
21890	Chr08	16868	A
21891	Chr08	21532	A
21892	Chr08	15260	A
21893	Chr08	35266	A
21894	Chr08	381	A
21895	Chr08	21166	A
21896	Chr08	77286	A
21897	Chr08	41727	A
21898	Chr08	56700	A
21899	Chr08	34997	A
21900	Chr08	4270	A
21901	Chr08	11118	A
21902	Chr08	1555	A
21903	Chr08	1809	A
21904	Chr08	309	A
21905	Chr08	776	A
21906	Chr08	217	A
21907	Chr08	1359	A
21908	Chr08	63	A
21909	Chr08	38731	A
21910	Chr08	45024	A
21911	Chr08	15249	A
21912	Chr08	30591	A
21913	Chr08	57536	A
21914	Chr08	295	A
21915	Chr08	4936	A
21916	Chr08	25208	A
21917	Chr08	9953	A
21918	Chr08	14331	A
21919	Chr08	14887	A
21920	Chr08	9135	A
21921	Chr08	10639	A
21922	Chr08	758	A
21923	Chr08	8397	A
21924	Chr08	33226	A
21925	Chr08	36520	A
21926	Chr08	5577	A
21927	Chr08	16058	A
21928	Chr08	142856	A
21929	Chr08	67547	A
21930	Chr08	17940	A
21931	Chr08	73435	A
21932	Chr08	17073	A
21933	Chr08	14653	A
21934	Chr08	5010	A
21935	Chr08	1316	A
21936	Chr08	17412	A
21937	Chr08	29177	A
21938	Chr08	6	A
21939	Chr08	1316	A
21940	Chr08	31296	A
21941	Chr08	7434	A
21942	Chr08	4028	A
21943	Chr08	457	A
21944	Chr08	2933	A
21945	Chr08	115750	A
21946	Chr08	18511	A
21947	Chr08	2148	A
21948	Chr08	31183	A
21949	Chr08	36274	A
21950	Chr08	9213	A
21951	Chr08	746	A
21952	Chr08	383	A
21953	Chr08	13370	A
21954	Chr08	169	A
21955	Chr08	3333	A
21956	Chr08	2370	A
21957	Chr08	820	A
21958	Chr08	25602	A
21959	Chr08	2383	A
21960	Chr08	18766	A
21961	Chr08	35647	A
21962	Chr08	10817	A
21963	Chr08	9554	A
21964	Chr08	3132	A
21965	Chr08	44260	A
21966	Chr08	313	A
21967	Chr08	26926	A
21968	Chr08	2382	A
21969	Chr08	3017	A
21970	Chr08	42293	A
21971	Chr08	44259	A
21972	Chr08	31274	A
21973	Chr08	18202	A
21974	Chr08	10853	A
21975	Chr08	24770	A
21976	Chr08	85736	A
21977	Chr08	127323	A
21978	Chr08	1398	A
21979	Chr08	20101	A
21980	Chr08	38551	A
21981	Chr08	85609	A
21982	Chr08	226960	A
21983	Chr08	132227	A
21984	Chr08	533	A
21985	Chr08	15685	A
21986	Chr08	1453	A
21987	Chr08	41752	A
21988	Chr08	30248	A
21989	Chr08	2497	A
21990	Chr08	54277	A
21991	Chr08	27359	A
21992	Chr08	2729	A
21993	Chr08	47488	A
21994	Chr08	1489	A
21995	Chr08	8889	A
21996	Chr08	12567	A
21997	Chr08	12514	A
21998	Chr08	51341	A
21999	Chr08	1722	A
22000	Chr08	602	A
22001	Chr08	35594	A
22002	Chr08	1954	A
22003	Chr08	833	A
22004	Chr08	16507	A
22005	Chr08	1164	A
22006	Chr08	4318	A
22007	Chr08	1520	A
22008	Chr08	17504	A
22009	Chr08	9410	A
22010	Chr08	54314	A
22011	Chr08	3670	A
22012	Chr08	2109	A
22013	Chr08	23437	A
22014	Chr08	359	A
22015	Chr08	476	A
22016	Chr08	10674	A
22017	Chr08	7173	A
22018	Chr08	5293	A
22019	Chr08	19	A
22020	Chr08	19869	A
22021	Chr08	61622	A
22022	Chr08	28824	A
22023	Chr08	33545	A
22024	Chr08	31174	A
22025	Chr08	58961	A
22026	Chr08	379	A
22027	Chr08	7685	A
22028	Chr08	128386	A
22029	Chr08	174	A
22030	Chr08	26732	A
22031	Chr08	980	A
22032	Chr08	145	A
22033	Chr08	12465	A
22034	Chr08	18359	A
22035	Chr08	4180	A
22036	Chr08	5795	A
22037	Chr08	15802	A
22038	Chr08	825	A
22039	Chr08	545	A
22040	Chr08	222	A
22041	Chr08	1902	A
22042	Chr08	60393	A
22043	Chr08	5329	A
22044	Chr08	15641	A
22045	Chr08	23671	A
22046	Chr08	28010	A
22047	Chr08	10943	A
22048	Chr08	1342	A
22049	Chr08	4483	A
22050	Chr08	2394	A
22051	Chr08	591	A
22052	Chr08	6314	A
22053	Chr08	1129	A
22054	Chr08	42650	A
22055	Chr08	10247	A
22056	Chr08	4707	A
22057	Chr08	1017	A
22058	Chr08	191455	A
22059	Chr08	743	A
22060	Chr08	85863	A
22061	Chr08	104547	A
22062	Chr08	4906	A
22063	Chr08	60204	A
22064	Chr08	31097	A
22065	Chr08	23010	A
22066	Chr08	133	A
22067	Chr08	7236	A
22068	Chr08	2994	A
22069	Chr08	29343	A
22070	Chr08	580	A
22071	Chr08	54487	A
22072	Chr08	15915	A
22073	Chr08	1298	A
22074	Chr08	15770	A
22075	Chr08	4883	A
22076	Chr08	982	A
22077	Chr08	3306	A
22078	Chr08	22475	A
22079	Chr08	15101	A
22080	Chr08	3305	A
22081	Chr08	20126	A
22082	Chr08	38124	A
22083	Chr08	12253	A
22084	Chr08	18379	A
22085	Chr08	1630	A
22086	Chr08	4998	A
22087	Chr08	6430	A
22088	Chr08	2109	A
22089	Chr08	56339	A
22090	Chr08	210408	A
22091	Chr08	14240	A
22092	Chr08	42390	A
22093	Chr08	2539	A
22094	Chr08	8641	A
22095	Chr08	2070	A
22096	Chr08	11238	A
22097	Chr08	13705	A
22098	Chr08	762	A
22099	Chr08	4379	A
22100	Chr08	25076	A
22101	Chr08	1056	A
22102	Chr08	3341	A
22103	Chr08	4240	A
22104	Chr08	63026	A
22105	Chr08	776	A
22106	Chr08	665	A
22107	Chr08	18671	A
22108	Chr08	39533	A
22109	Chr08	2573	A
22110	Chr08	25955	A
22111	Chr08	375	A
22112	Chr08	1030	A
22113	Chr08	1041	A
22114	Chr08	95806	A
22115	Chr08	821	A
22116	Chr08	113648	A
22117	Chr08	30159	A
22118	Chr08	3890	A
22119	Chr08	4676	A
22120	Chr08	631	A
22121	Chr08	157921	A
22122	Chr08	22456	A
22123	Chr08	956	A
22124	Chr08	114112	A
22125	Chr08	41963	A
22126	Chr08	53467	A
22127	Chr08	8471	A
22128	Chr08	993	A
22129	Chr08	78751	A
22130	Chr08	60173	A
22131	Chr08	53995	A
22132	Chr08	62338	A
22133	Chr08	554	A
22134	Chr08	910	A
22135	Chr08	2808	A
22136	Chr08	36269	A
22137	Chr08	11097	A
22138	Chr08	131168	A
22139	Chr08	48	A
22140	Chr08	5477	A
22141	Chr08	1244	A
22142	Chr08	38006	A
22143	Chr08	19868	A
22144	Chr08	80233	A
22145	Chr08	31808	A
22146	Chr08	29024	A
22147	Chr08	60681	A
22148	Chr08	26229	A
22149	Chr08	243	A
22150	Chr08	120681	A
22151	Chr08	245578	A
22152	Chr08	280242	A
22153	Chr08	2786	A
22154	Chr08	78655	A
22155	Chr08	70982	A
22156	Chr08	1077	A
22157	Chr08	807	A
22158	Chr08	29210	A
22159	Chr08	88129	A
22160	Chr08	503	A
22161	Chr08	13214	A
22162	Chr08	8136	A
22163	Chr08	1377	A
22164	Chr08	4300	A
22165	Chr08	133818	A
22166	Chr08	4291	A
22167	Chr08	3899	A
22168	Chr08	79822	A
22169	Chr08	195526	A
22170	Chr08	188630	A
22171	Chr08	210261	A
22172	Chr08	131785	A
22173	Chr08	193093	A
22174	Chr08	30693	A
22175	Chr08	257921	A
22176	Chr08	457990	A
22177	Chr08	911189	A
22178	Chr08	97455	A
22179	Chr08	1580	A
22180	Chr08	270	A
22181	Chr08	2321	A
22182	Chr08	126798	A
22183	Chr08	375818	A
22184	Chr08	128	A
22185	Chr08	21384	A
22186	Chr08	69068	A
22187	Chr08	48260	A
22188	Chr08	122111	A
22189	Chr08	184375	A
22190	Chr08	12585	A
22191	Chr08	16314	A
22192	Chr08	5862	A
22193	Chr08	44231	A
22194	Chr08	2562	A
22195	Chr08	12541	A
22196	Chr08	14784	A
22197	Chr08	13080	A
22198	Chr08	124539	A
22199	Chr08	48340	A
22200	Chr08	36312	A
22201	Chr08	450	A
22202	Chr08	45941	A
22203	Chr08	44707	A
22204	Chr08	47255	A
22205	Chr08	37763	A
22206	Chr08	3978	A
22207	Chr08	757	A
22208	Chr08	88567	A
22209	Chr08	32591	A
22210	Chr08	103	A
22211	Chr08	1091	A
22212	Chr08	8443	A
22213	Chr08	51280	A
22214	Chr08	14387	A
22215	Chr08	50781	A
22216	Chr08	55572	A
22217	Chr08	32849	A
22218	Chr08	99425	A
22219	Chr08	135948	A
22220	Chr08	14620	A
22221	Chr08	177455	A
22222	Chr08	14947	A
22223	Chr08	67752	A
22224	Chr08	44761	A
22225	Chr08	1369	A
22226	Chr08	38923	A
22227	Chr08	31581	A
22228	Chr08	383	A
22229	Chr08	2203	A
22230	Chr08	17324	A
22231	Chr08	22393	A
22232	Chr08	2000	A
22233	Chr08	82	A
22234	Chr08	29676	A
22235	Chr08	44107	A
22236	Chr08	982	A
22237	Chr08	9042	A
22238	Chr08	10598	A
22239	Chr08	1777	A
22240	Chr08	27908	A
22241	Chr08	1158	A
22242	Chr08	26265	A
22243	Chr08	44715	A
22244	Chr08	1759	A
22245	Chr08	60863	A
22246	Chr08	10184	A
22247	Chr08	15882	A
22248	Chr08	1054	A
22249	Chr08	1692	A
22250	Chr08	1647	A
22251	Chr08	34207	A
22252	Chr08	28551	A
22253	Chr08	624	A
22254	Chr08	60899	A
22255	Chr08	459	A
22256	Chr08	85380	A
22257	Chr08	40996	A
22258	Chr08	64583	A
22259	Chr08	2424	A
22260	Chr08	9021	A
22261	Chr08	42090	A
22262	Chr08	58463	A
22263	Chr08	150	A
22264	Chr08	10079	A
22265	Chr08	13209	A
22266	Chr08	250318	A
22267	Chr08	86736	A
22268	Chr08	88247	A
22269	Chr08	43328	A
22270	Chr08	375054	A
22271	Chr08	12966	A
22272	Chr08	5747	A
22273	Chr08	547	A
22274	Chr08	164924	A
22275	Chr08	1191	A
22276	Chr08	1272	A
22277	Chr08	7730	A
22278	Chr08	16124	A
22279	Chr08	9516	A
22280	Chr08	12861	A
22281	Chr08	197166	A
22282	Chr08	3313	A
22283	Chr08	48831	A
22284	Chr08	3243	A
22285	Chr08	952	A
22286	Chr08	169861	A
22287	Chr08	31774	A
22288	Chr08	23840	A
22289	Chr08	19149	A
22290	Chr08	85321	A
22291	Chr08	69370	A
22292	Chr08	85058	A
22293	Chr08	90302	A
22294	Chr08	93124	A
22295	Chr08	67949	A
22296	Chr08	41054	A
22297	Chr08	82531	A
22298	Chr08	7242	A
22299	Chr08	160753	A
22300	Chr08	64409	A
22301	Chr08	815	A
22302	Chr08	304	A
22303	Chr08	370951	A
22304	Chr08	128412	A
22305	Chr08	76312	A
22306	Chr08	206277	A
22307	Chr08	50798	A
22308	Chr08	27610	A
22309	Chr08	169311	A
22310	Chr08	38697	A
22311	Chr08	17028	A
22312	Chr08	487	A
22313	Chr08	11162	A
22314	Chr08	69610	A
22315	Chr08	12053	A
22316	Chr08	4536	A
22317	Chr08	65190	A
22318	Chr08	16124	A
22319	Chr08	244	A
22320	Chr08	35934	A
22321	Chr08	5659	A
22322	Chr08	21390	A
22323	Chr08	8708	A
22324	Chr08	11758	A
22325	Chr08	1042	A
22326	Chr08	56209	A
22327	Chr08	247122	A
22328	Chr08	177110	A
22329	Chr08	262394	A
22330	Chr08	541569	A
22331	Chr08	6198	A
22332	Chr08	202290	A
22333	Chr08	406377	A
22334	Chr08	337775	A
22335	Chr08	161948	A
22336	Chr08	327261	A
22337	Chr08	99659	A
22338	Chr08	146093	A
22339	Chr08	26088	A
22340	Chr08	80778	A
22341	Chr08	15508	A
22342	Chr08	74729	A
22343	Chr08	21551	A
22344	Chr08	80787	A
22345	Chr08	7389	A
22346	Chr08	159044	A
22347	Chr08	175299	A
22348	Chr08	33004	A
22349	Chr08	39078	A
22350	Chr08	14186	A
22351	Chr08	113824	A
22352	Chr08	67772	A
22353	Chr08	275871	A
22354	Chr08	20968	A
22355	Chr08	392074	A
22356	Chr08	126	A
22357	Chr08	41756	A
22358	Chr08	82908	A
22359	Chr08	449834	A
22360	Chr08	46978	A
22361	Chr08	4409	A
22362	Chr08	9042	A
22363	Chr08	376	A
22364	Chr08	74849	A
22365	Chr08	72661	A
22366	Chr08	37529	A
22367	Chr08	89252	A
22368	Chr08	845	A
22369	Chr08	35779	A
22370	Chr08	136350	A
22371	Chr08	83931	A
22372	Chr08	334	A
22373	Chr08	19793	A
22374	Chr08	34850	A
22375	Chr08	43018	A
22376	Chr08	196912	A
22377	Chr08	62873	A
22378	Chr08	169100	A
22379	Chr08	3383	A
22380	Chr08	470	A
22381	Chr08	114793	A
22382	Chr08	117	A
22383	Chr08	236184	A
22384	Chr08	199550	A
22385	Chr08	164679	A
22386	Chr08	35851	A
22387	Chr08	7119	A
22388	Chr08	423196	A
22389	Chr08	88814	A
22390	Chr08	381597	A
22391	Chr08	191112	A
22392	Chr08	746	A
22393	Chr08	5637	A
22394	Chr08	85039	A
22395	Chr08	13385	A
22396	Chr08	2145	A
22397	Chr08	16723	A
22398	Chr08	57867	A
22399	Chr08	41756	A
22400	Chr08	15282	A
22401	Chr08	10001	A
22402	Chr08	1022	A
22403	Chr08	34673	A
22404	Chr08	65651	A
22405	Chr08	101189	A
22406	Chr08	19574	A
22407	Chr08	77198	A
22408	Chr08	59749	A
22409	Chr08	294	A
22410	Chr08	1112	A
22411	Chr08	126938	A
22412	Chr08	2643	A
22413	Chr08	752938	A
22414	Chr08	52162	A
22415	Chr08	467319	A
22416	Chr08	184898	A
22417	Chr08	31908	A
22418	Chr08	427258	A
22419	Chr08	597856	A
22420	Chr08	182207	A
22421	Chr08	48927	A
22422	Chr08	37927	A
22423	Chr08	152658	A
22424	Chr08	215551	A
22425	Chr08	31941	A
22426	Chr08	83887	A
22427	Chr08	983047	A
22428	Chr08	145800	A
22429	Chr08	240944	A
22430	Chr08	206	A
22431	Chr08	25922	A
22432	Chr08	845	A
22433	Chr08	124937	A
22434	Chr08	97919	A
22435	Chr08	44419	A
22436	Chr08	15763	A
22437	Chr08	75947	A
22438	Chr08	532468	A
22439	Chr08	42163	A
22440	Chr08	30100	A
22441	Chr08	201959	A
22442	Chr08	22025	A
22443	Chr08	14694	A
22444	Chr08	68557	A
22445	Chr08	207179	A
22446	Chr08	1851	A
22447	Chr08	46555	A
22448	Chr08	19087	A
22449	Chr08	386324	A
22450	Chr08	308529	A
22451	Chr08	51422	A
22452	Chr08	1726	A
22453	Chr08	29428	A
22454	Chr08	901	A
22455	Chr08	63800	A
22456	Chr08	102429	A
22457	Chr08	436	A
22458	Chr08	9073	A
22459	Chr08	175737	A
22460	Chr08	140598	A
22461	Chr08	16186	A
22462	Chr08	2901	A
22463	Chr08	120221	A
22464	Chr08	84404	A
22465	Chr08	95925	A
22466	Chr08	15826	A
22467	Chr08	37893	A
22468	Chr08	117984	A
22469	Chr08	2826	A
22470	Chr08	103033	A
22471	Chr08	1290	A
22472	Chr08	124896	A
22473	Chr08	165497	A
22474	Chr08	152321	A
22475	Chr08	1481	A
22476	Chr08	71778	A
22477	Chr08	75953	A
22478	Chr08	27625	A
22479	Chr08	43532	A
22480	Chr08	189626	A
22481	Chr08	519	A
22482	Chr08	253	A
22483	Chr08	207361	A
22484	Chr08	253743	A
22485	Chr08	96785	A
22486	Chr08	143430	A
22487	Chr08	15907	A
22488	Chr08	67750	A
22489	Chr08	1159	A
22490	Chr08	116812	A
22491	Chr08	148534	A
22492	Chr08	40087	A
22493	Chr08	353185	A
22494	Chr08	20044	A
22495	Chr08	936	A
22496	Chr08	134787	A
22497	Chr08	55525	A
22498	Chr08	104174	A
22499	Chr08	144601	A
22500	Chr08	48693	A
22501	Chr08	3390	A
22502	Chr08	402006	A
22503	Chr08	95941	A
22504	Chr08	502871	A
22505	Chr08	20088	A
22506	Chr08	152223	A
22507	Chr08	312775	A
22508	Chr08	145253	A
22509	Chr08	295172	A
22510	Chr08	363703	A
22511	Chr08	279525	A
22512	Chr08	29196	A
22513	Chr08	213476	A
22514	Chr08	825127	A
22515	Chr08	514343	A
22516	Chr08	12787	A
22517	Chr08	437	A
22518	Chr08	42950	A
22519	Chr08	136933	A
22520	Chr08	2413	A
22521	Chr08	287383	A
22522	Chr08	480	A
22523	Chr08	39538	A
22524	Chr08	165526	A
22525	Chr08	30145	A
22526	Chr08	460318	A
22527	Chr08	133711	A
22528	Chr08	223240	A
22529	Chr08	437955	A
22530	Chr08	532321	A
22531	Chr08	201786	A
22532	Chr08	436310	A
22533	Chr08	361871	A
22534	Chr08	241070	A
22535	Chr08	207545	A
22536	Chr08	2224	A
22537	Chr08	1560545	A
22538	Chr08	66827	A
22539	Chr08	20435	A
22540	Chr08	544603	A
22541	Chr08	161392	A
22542	Chr08	111851	A
22543	Chr08	126185	A
22544	Chr08	184100	A
22545	Chr08	969	A
22546	Chr08	920	A
22547	Chr08	201989	A
22548	Chr08	755549	A
22549	Chr08	16138	A
22550	Chr08	1079	A
22551	Chr08	4477	A
22552	Chr08	110133	A
22553	Chr08	61329	A
22554	Chr08	125048	A
22555	Chr08	30379	A
22556	Chr08	96998	A
22557	Chr08	33543	A
22558	Chr08	44135	A
22559	Chr08	353668	A
22560	Chr08	49787	A
22561	Chr08	15471	A
22562	Chr08	43205	A
22563	Chr08	21230	A
22564	Chr08	63245	A
22565	Chr08	113478	A
22566	Chr08	23995	A
22567	Chr08	184322	A
22568	Chr08	129917	A
22569	Chr08	2088	A
22570	Chr08	215	A
22571	Chr08	139850	A
22572	Chr08	98470	A
22573	Chr08	21782	A
22574	Chr08	94978	A
22575	Chr08	9552	A
22576	Chr08	13502	A
22577	Chr08	1336	A
22578	Chr08	106032	A
22579	Chr08	2723	A
22580	Chr08	74485	A
22581	Chr08	377759	A
22582	Chr08	112668	A
22583	Chr08	150162	A
22584	Chr08	32882	A
22585	Chr08	583	A
22586	Chr08	125128	A
22587	Chr08	59783	A
22588	Chr08	18802	A
22589	Chr08	12268	A
22590	Chr08	294161	A
22591	Chr08	209624	A
22592	Chr08	4893	A
22593	Chr08	4791	A
22594	Chr08	26980	A
22595	Chr08	120467	A
22596	Chr08	44182	A
22597	Chr08	48843	A
22598	Chr08	8881	A
22599	Chr08	87545	A
22600	Chr08	211087	A
22601	Chr08	83965	A
22602	Chr08	59376	A
22603	Chr08	133015	A
22604	Chr08	151086	A
22605	Chr08	59510	A
22606	Chr08	34978	A
22607	Chr08	160052	A
22608	Chr08	57622	A
22609	Chr08	150390	A
22610	Chr08	722988	A
22611	Chr08	301108	A
22612	Chr08	197057	A
22613	Chr08	310294	A
22614	Chr08	324730	A
22615	Chr08	80649	A
22616	Chr08	117253	A
22617	Chr08	295766	A
22618	Chr08	98251	A
22619	Chr08	106230	A
22620	Chr08	33015	A
22621	Chr08	110459	A
22622	Chr08	693	A
22623	Chr08	115042	A
22624	Chr08	493549	A
22625	Chr08	48875	A
22626	Chr08	505752	A
22627	Chr08	105166	A
22628	Chr08	8246	A
22629	Chr08	407	A
22630	Chr08	53712	A
22631	Chr08	94216	A
22632	Chr08	29465	A
22633	Chr08	3606	A
22634	Chr08	94924	A
22635	Chr08	3108	A
22636	Chr08	56657	A
22637	Chr08	691738	A
22638	Chr08	286649	A
22639	Chr08	273751	A
22640	Chr08	163321	A
22641	Chr08	150944	A
22642	Chr08	11241	A
22643	Chr08	440	A
22644	Chr08	19017	A
22645	Chr08	80019	A
22646	Chr08	241299	A
22647	Chr08	165617	A
22648	Chr08	238542	A
22649	Chr08	906344	A
22650	Chr08	6258	A
22651	Chr08	283448	A
22652	Chr08	15443	A
22653	Chr08	39624	A
22654	Chr08	306796	A
22655	Chr08	120807	A
22656	Chr08	577771	A
22657	Chr08	16549	A
22658	Chr08	5434	A
22659	Chr08	300998	A
22660	Chr08	565161	A
22661	Chr08	74639	A
22662	Chr08	168730	A
22663	Chr08	4335	A
22664	Chr08	2079	A
22665	Chr08	456916	A
22666	Chr08	262919	A
22667	Chr08	128754	A
22668	Chr08	23278	A
22669	Chr08	142	A
22670	Chr08	97721	A
22671	Chr08	79126	A
22672	Chr08	2274	A
22673	Chr08	1595	A
22674	Chr08	188	A
22675	Chr08	28697	A
22676	Chr08	826	A
22677	Chr08	311734	A
22678	Chr08	392655	A
22679	Chr08	30878	A
22680	Chr08	3166	A
22681	Chr08	42660	A
22682	Chr08	934473	A
22683	Chr08	19786	A
22684	Chr08	168840	A
22685	Chr08	290883	A
22686	Chr08	171344	A
22687	Chr08	79488	A
22688	Chr08	6791	A
22689	Chr08	211458	A
22690	Chr08	55206	A
22691	Chr08	180639	A
22692	Chr08	89804	A
22693	Chr08	50065	A
22694	Chr08	339665	A
22695	Chr08	59090	A
22696	Chr08	71342	A
22697	Chr08	97974	A
22698	Chr08	35394	A
22699	Chr08	81560	A
22700	Chr08	351876	A
22701	Chr08	18773	A
22702	Chr08	2018	A
22703	Chr08	155123	A
22704	Chr08	9988	A
22705	Chr08	633	A
22706	Chr08	19193	A
22707	Chr08	12563	A
22708	Chr08	53937	A
22709	Chr08	53967	A
22710	Chr08	156315	A
22711	Chr08	508624	A
22712	Chr08	89026	A
22713	Chr08	1168	A
22714	Chr08	727	A
22715	Chr08	120894	A
22716	Chr08	9613	A
22717	Chr08	49651	A
22718	Chr08	147370	A
22719	Chr08	13186	A
22720	Chr08	22688	A
22721	Chr08	110322	A
22722	Chr08	86558	A
22723	Chr08	94950	A
22724	Chr08	85338	A
